enrolled,VerifyPhone,Other,VerifyDateOfBirth,location,is_weekend_enrolleddate,VerifyCountry,Credit,numscreens,BankVerification,idscreen,VerifyMobile,Loan_all,Alerts,age,user
0,1,8,1,1,0,1,3,24,1,1,1,1,0,38,138916
1,1,6,1,1,1,0,4,28,1,1,0,1,0,22,207844
0,0,4,0,0,0,0,0,16,0,0,0,2,0,27,70163
1,1,11,1,1,0,1,0,24,1,1,0,1,0,29,23710
1,1,10,1,1,0,1,1,45,1,0,0,1,0,21,28605
0,0,5,1,1,0,0,1,13,0,0,0,1,0,27,151360
0,0,1,0,0,0,1,0,3,0,0,0,1,0,37,289095
0,1,4,1,1,0,1,0,16,0,1,0,1,0,28,368118
0,1,8,0,0,0,1,0,18,0,0,0,0,0,33,2313
0,0,1,0,0,0,0,0,4,0,0,0,1,0,40,181075
1,1,6,0,0,1,0,4,28,0,1,0,1,0,40,235892
1,1,4,1,1,0,0,4,26,1,1,0,0,0,51,102850
1,0,4,0,0,1,0,0,11,0,1,0,1,0,27,299755
0,1,7,0,0,0,0,0,10,0,0,0,0,0,23,116536
1,1,11,0,0,0,1,1,28,0,1,0,1,0,26,145204
0,0,3,0,0,0,0,4,24,0,0,0,2,1,51,282368
1,1,5,1,1,0,0,3,20,0,1,0,1,0,18,1134
0,0,15,1,1,0,1,1,45,1,0,0,3,0,48,302240
0,0,5,1,1,0,0,1,14,0,0,0,1,0,22,72378
0,0,3,1,1,0,0,0,7,0,0,0,0,0,23,137267
1,1,9,0,1,1,1,0,28,0,1,0,1,0,23,348811
0,0,3,1,1,1,0,0,5,0,0,0,0,0,32,218307
0,0,5,1,1,0,0,0,11,0,0,0,1,0,26,109463
0,0,18,0,0,0,1,0,29,0,0,0,2,0,27,181313
1,1,8,1,1,0,1,3,37,0,1,0,0,0,48,64025
1,1,13,1,1,0,1,3,45,0,0,0,1,0,29,80104
1,1,6,1,1,0,1,0,29,0,0,0,0,0,31,313589
0,0,2,1,0,0,0,0,3,0,0,0,0,0,23,136205
1,1,6,0,0,0,0,2,12,0,0,0,1,0,46,92505
1,1,14,1,1,0,1,2,45,0,1,0,1,0,27,87438
1,1,5,0,0,0,0,1,26,0,1,0,1,0,52,130759
0,1,12,0,1,0,1,2,28,1,0,0,1,1,19,245511
0,0,4,0,0,0,0,0,5,0,0,0,0,0,31,19493
1,0,5,0,0,0,0,0,8,0,1,0,1,0,33,262596
1,0,3,0,0,0,0,1,16,0,0,0,2,0,32,210490
0,0,0,0,0,0,0,0,3,0,0,0,2,0,31,324566
1,1,7,1,1,0,1,4,27,0,1,0,0,0,29,182126
1,1,5,0,0,1,0,0,8,0,1,0,0,0,22,157497
1,0,6,0,0,0,0,0,10,0,1,0,1,0,28,339982
1,0,6,1,1,1,0,3,41,1,0,1,0,0,32,280391
1,1,11,1,1,0,1,1,35,1,0,0,1,0,26,314073
0,1,9,1,1,0,1,0,46,1,0,0,1,0,35,134568
1,0,2,0,0,0,0,0,6,0,0,0,1,0,20,9442
0,0,4,0,0,0,0,0,32,0,0,0,3,1,33,11445
0,0,2,0,0,0,0,1,6,0,0,0,0,1,26,162452
0,0,3,0,0,0,0,1,6,0,0,0,1,0,21,21005
1,0,11,0,1,0,1,0,14,1,0,0,0,0,40,108942
0,0,2,0,0,0,0,1,15,1,0,0,1,1,24,74997
1,1,7,1,1,0,1,0,22,1,1,0,0,0,25,152767
1,1,11,1,1,0,1,0,17,0,0,0,1,0,27,217355
1,1,16,0,0,0,1,1,35,0,1,0,1,0,20,70322
1,1,9,0,0,0,1,0,18,1,0,0,0,0,33,255085
1,1,9,1,1,1,1,1,28,1,0,1,0,0,34,70549
1,0,1,0,0,0,0,0,1,0,0,0,0,0,32,55106
0,0,5,1,1,0,0,0,9,0,0,0,1,0,30,68210
1,0,8,1,1,1,1,1,17,0,0,0,0,0,17,229693
1,1,9,0,1,0,0,0,15,1,0,0,0,0,49,126050
0,0,1,0,0,0,0,0,11,0,1,0,2,1,29,212930
0,0,5,1,0,0,0,0,11,0,1,0,0,0,43,219356
1,1,10,1,1,1,1,1,26,0,1,0,1,0,26,247775
1,1,10,0,0,0,1,0,27,1,0,0,1,0,19,135291
1,1,9,1,1,0,1,4,45,1,0,1,1,0,53,188435
0,0,8,1,1,0,1,2,32,1,0,0,1,1,36,311476
0,0,1,0,0,0,0,0,7,0,0,0,2,1,30,49555
1,1,13,0,1,0,1,0,25,0,0,0,0,0,30,327558
1,1,6,0,0,0,1,0,10,0,1,0,0,0,21,1797
1,1,8,0,0,1,1,0,11,1,0,0,0,0,41,44179
0,0,5,0,0,0,0,1,14,0,1,0,1,0,31,287591
0,0,3,0,0,0,0,0,10,0,0,0,1,0,34,269992
1,1,17,1,1,1,1,0,30,0,1,0,1,0,24,93607
1,1,6,0,0,0,1,0,14,0,0,0,0,0,25,327719
1,1,8,1,1,1,1,0,25,0,1,0,1,0,20,323443
1,0,5,1,1,1,0,4,28,1,0,1,1,0,34,234145
1,1,9,0,0,1,1,0,13,0,0,0,1,0,23,291511
0,0,3,0,0,1,0,0,14,0,1,0,0,0,32,217268
0,0,2,0,0,0,0,0,12,0,0,0,2,1,36,175688
1,1,12,0,0,1,1,0,25,1,1,0,1,0,21,71287
0,1,4,1,1,0,1,0,12,0,1,0,1,0,18,89251
1,0,9,0,0,1,1,0,30,0,0,0,1,0,41,39640
1,0,3,0,0,0,0,4,14,0,0,1,0,0,48,313341
0,0,4,0,0,0,0,0,7,0,1,0,0,0,34,218196
1,1,9,0,0,0,1,0,28,1,0,0,1,0,43,69246
1,0,4,0,1,0,0,1,17,0,1,0,1,0,24,364680
1,1,14,1,1,1,1,2,41,1,1,0,1,0,21,356721
0,0,7,0,1,0,1,0,13,1,0,0,1,0,36,224774
1,1,9,1,1,0,1,0,16,0,0,0,1,0,20,368404
1,0,5,1,1,0,0,3,22,0,1,1,1,0,51,373050
1,1,5,1,1,0,0,3,15,0,1,0,1,0,38,165564
0,0,1,0,0,0,0,0,4,0,1,0,0,0,19,205565
1,0,3,0,0,1,0,0,5,0,0,0,1,0,20,281218
0,0,1,0,0,0,0,0,2,0,0,0,0,0,48,333210
1,1,8,0,0,0,1,0,25,1,0,0,1,0,23,55526
0,0,1,0,0,0,0,0,2,0,0,0,0,0,26,315569
0,0,7,1,1,0,0,1,21,0,1,0,1,0,18,55331
0,0,0,0,0,0,0,0,1,0,1,0,0,0,28,55792
0,0,1,0,0,0,0,2,9,0,0,0,0,1,38,171920
0,1,1,1,0,0,0,0,6,0,0,0,0,0,51,75908
1,0,6,1,0,0,0,0,9,0,1,0,0,0,37,146242
0,0,2,0,0,0,0,3,35,0,1,0,1,1,28,319063
1,0,8,1,1,0,1,0,15,1,0,0,1,0,23,123777
1,0,9,1,1,0,0,0,15,0,1,0,0,0,23,359932
0,1,11,1,0,1,1,1,37,1,0,1,1,0,27,349591
1,1,14,1,1,0,1,2,34,1,1,0,1,0,39,50682
1,0,7,1,0,0,0,0,24,0,0,0,1,0,20,184375
0,0,4,0,0,0,0,0,5,0,0,0,0,0,27,194809
1,1,16,1,1,0,1,1,48,1,1,0,3,0,28,172085
0,0,1,0,0,0,0,1,6,0,0,0,0,1,47,338789
0,0,3,0,1,1,0,0,12,1,1,0,1,0,28,99203
1,0,1,0,0,1,0,1,3,0,0,0,0,0,33,221145
1,1,6,1,1,0,0,3,39,1,1,0,1,0,31,144323
1,1,5,1,1,1,0,3,30,0,1,0,1,0,23,213597
1,1,3,1,1,0,0,3,11,0,0,0,0,0,26,70243
0,0,5,0,0,0,0,0,11,0,1,0,1,0,41,100966
1,0,5,0,0,0,0,0,15,0,1,0,1,0,43,334201
1,1,10,0,0,0,1,0,18,0,1,0,0,0,40,78530
1,0,8,0,0,1,0,1,40,1,0,0,1,0,38,104003
1,1,10,1,1,0,1,2,38,1,1,0,1,0,26,139874
0,0,2,1,1,0,0,1,12,1,0,0,1,0,35,315638
0,1,3,0,0,0,0,0,5,0,0,0,0,0,40,363681
0,1,9,0,0,0,1,0,20,1,1,0,0,0,32,48788
1,1,14,0,0,0,1,0,25,1,1,0,1,0,28,213622
1,1,8,1,1,1,0,0,45,0,0,0,0,0,24,103763
0,0,5,1,1,0,0,1,17,0,0,0,1,0,26,257696
1,1,7,1,1,1,1,0,14,0,0,0,0,0,42,208085
1,1,8,0,0,0,0,4,45,1,1,0,1,0,31,203890
1,1,4,1,1,1,0,2,40,0,0,0,1,1,32,230832
1,1,6,1,0,0,1,0,14,0,0,0,0,0,27,352290
1,1,12,1,1,0,1,3,65,0,0,1,1,0,42,4075
0,1,7,0,0,0,1,0,15,1,0,0,1,0,25,271415
1,1,18,1,1,0,1,1,87,1,1,0,1,1,24,127291
0,1,4,1,1,0,1,0,24,0,0,0,1,0,20,349935
0,0,2,0,0,0,0,0,5,1,0,0,0,0,40,47469
0,1,8,0,1,0,0,2,25,1,0,0,1,1,47,178140
1,1,12,0,0,0,1,0,28,1,1,0,0,0,22,181944
1,1,15,1,1,0,1,3,34,1,1,0,1,0,30,117585
1,1,11,0,0,1,1,1,23,0,0,0,1,1,29,346465
0,0,3,0,0,0,0,0,10,0,0,0,1,0,43,172545
1,1,11,0,0,1,1,1,32,1,1,0,1,0,21,248858
1,1,9,1,1,1,1,3,48,1,1,0,1,0,24,251616
0,0,4,1,1,0,0,0,7,0,1,0,0,0,36,256273
0,0,1,0,0,0,0,0,4,0,0,0,1,0,46,127875
1,1,9,1,1,1,1,0,19,1,1,0,1,0,39,50213
1,0,3,0,1,0,0,1,17,0,1,0,1,1,33,250596
0,0,4,0,0,0,0,3,80,0,0,0,2,0,30,253831
0,0,1,0,0,0,0,1,3,0,0,0,2,0,28,15316
0,0,4,0,0,0,0,2,10,0,0,0,1,0,54,244640
0,1,10,1,1,0,1,1,31,1,0,0,1,0,23,166895
1,1,13,1,1,0,1,0,19,1,1,0,0,0,38,284362
0,0,6,0,1,0,1,0,13,0,0,0,2,0,41,337129
1,0,2,0,0,0,0,2,5,0,0,0,0,0,31,59305
1,1,7,0,0,0,1,1,16,0,0,0,1,0,36,114502
0,0,5,0,0,0,0,0,5,0,0,0,0,0,46,110501
1,0,3,0,1,0,0,0,5,0,0,1,0,0,28,296372
0,0,3,0,0,0,0,0,5,0,0,0,2,0,55,244112
0,0,4,0,0,0,0,0,5,0,0,0,0,0,33,118935
1,1,14,1,1,0,1,0,21,1,0,0,2,0,32,366407
1,0,3,0,0,0,0,1,8,0,1,0,1,0,29,4225
1,0,5,1,0,1,0,2,21,0,1,0,1,0,21,166785
0,0,0,0,0,0,0,2,10,0,0,0,1,1,34,293979
0,1,6,1,1,0,0,4,29,1,1,0,1,0,22,326985
0,0,2,0,0,0,0,0,11,0,0,0,2,0,35,290551
0,0,4,0,0,0,0,3,23,0,0,0,2,0,29,58506
0,1,5,1,1,0,1,0,9,0,0,0,0,0,42,153333
1,1,9,1,1,0,1,0,21,1,0,0,1,0,22,157901
1,0,5,0,0,0,0,0,6,0,0,0,1,0,28,196386
0,0,7,0,1,0,1,0,17,0,0,0,1,0,35,141369
1,1,8,1,1,0,1,0,15,1,1,0,0,0,19,314518
0,0,1,0,0,0,0,0,6,0,0,0,1,0,25,127332
0,0,0,0,0,0,0,0,1,0,0,0,1,0,27,202753
1,1,11,1,1,0,1,2,26,0,1,0,0,0,31,189565
1,1,4,1,1,0,0,4,25,0,0,0,1,0,21,42535
0,1,8,0,0,1,1,0,15,1,0,0,1,0,28,89837
0,0,1,0,0,0,0,0,1,0,0,0,0,0,46,46179
0,0,2,0,1,0,0,0,4,0,0,0,0,0,28,326434
1,0,3,0,0,1,0,1,8,0,1,0,1,0,32,55294
0,0,5,0,0,0,0,0,8,0,0,0,1,0,23,136271
1,1,14,1,1,0,1,2,27,1,1,0,1,0,22,131955
0,1,9,0,0,0,1,1,38,1,0,0,1,0,40,130907
1,1,14,1,1,1,1,3,36,1,1,0,1,0,21,43240
1,1,15,1,1,0,1,2,35,0,1,0,1,0,29,327997
1,0,6,1,1,0,0,4,26,0,1,1,1,0,27,199186
1,1,8,1,1,0,1,0,14,0,0,0,0,0,35,211975
0,0,6,1,0,0,0,0,11,0,1,0,1,0,26,33430
0,0,5,0,0,0,0,0,9,1,1,0,1,0,31,88287
1,1,10,1,1,0,1,1,23,0,1,0,1,0,19,213818
1,0,6,0,0,1,0,0,10,0,0,0,0,0,38,66118
0,0,3,0,0,0,0,0,15,1,1,0,0,0,23,325900
1,0,5,0,0,0,0,1,18,1,0,1,1,0,51,42128
0,1,5,0,0,0,1,0,9,0,0,0,0,0,37,177031
1,0,8,1,1,0,0,1,51,1,1,0,1,0,29,333455
0,0,7,1,1,0,0,1,32,0,0,0,1,0,16,357897
0,1,5,0,0,0,1,0,11,0,1,0,0,0,20,97275
0,1,6,1,1,0,1,0,31,0,1,0,1,0,50,156661
1,1,9,1,1,0,1,0,26,1,1,0,0,0,36,103159
1,0,1,0,0,1,0,0,2,0,0,0,1,0,27,217834
1,1,5,1,1,0,1,0,16,1,0,0,0,0,22,304802
0,0,3,0,0,0,0,3,25,0,0,0,2,0,23,236120
0,0,1,1,1,0,0,2,13,0,1,0,1,0,24,280469
0,1,5,0,1,0,0,0,8,1,0,0,0,0,55,52727
1,1,8,1,1,0,1,4,34,0,1,0,1,0,22,84581
1,1,12,0,1,0,1,0,31,1,0,0,1,0,34,167548
1,1,9,1,1,1,1,1,25,0,1,0,0,1,41,215782
1,1,6,1,1,1,0,0,46,0,0,0,0,0,24,231948
0,0,4,0,1,0,0,0,11,0,0,0,0,0,30,137013
1,0,4,1,1,0,0,3,10,0,0,1,0,0,37,215866
1,1,7,1,1,0,1,2,37,0,0,0,1,0,30,46544
0,0,5,0,0,0,0,1,16,0,0,0,1,0,33,274001
1,0,9,0,1,1,0,2,50,1,0,1,1,1,58,160954
1,1,11,1,1,0,1,2,48,1,0,0,1,0,28,215500
1,1,13,0,0,0,1,0,27,1,0,0,1,0,26,192593
0,1,5,1,1,0,1,0,13,0,0,0,1,0,46,144775
0,0,2,0,0,0,0,0,3,0,0,0,0,0,45,140239
1,1,3,1,1,1,0,4,11,0,0,0,0,0,33,71341
0,0,5,0,0,0,1,0,8,0,0,0,0,0,34,227056
0,0,2,0,0,0,0,0,5,0,0,0,1,0,46,195856
0,0,5,1,1,0,0,1,14,0,1,0,1,0,30,117343
1,1,12,1,1,1,1,3,41,0,1,1,1,0,24,247766
0,0,1,0,0,0,0,0,7,1,0,0,1,1,44,306571
1,1,8,1,1,0,1,0,15,1,1,0,0,0,21,113857
1,0,10,0,0,1,0,1,45,1,0,1,1,0,58,4230
0,1,8,0,0,0,1,1,13,1,0,0,1,0,29,286176
0,0,3,1,1,0,0,0,6,0,0,0,0,0,47,264980
1,0,1,0,0,0,0,0,3,0,1,0,0,0,24,21883
0,1,11,0,0,1,1,0,17,1,1,0,0,0,23,223465
0,0,2,0,0,0,0,4,43,0,0,0,2,1,43,263517
1,1,10,0,0,1,1,4,56,1,1,0,1,0,30,27710
1,1,3,1,1,0,0,3,22,1,0,0,1,0,25,224000
0,0,4,0,1,0,0,0,19,0,1,0,0,0,28,345790
1,1,8,0,0,0,1,0,13,1,0,0,0,0,26,181420
0,0,1,0,0,0,0,0,2,0,0,0,0,0,23,371894
0,0,1,0,0,0,0,0,5,0,0,0,1,0,41,165096
1,0,7,0,0,1,1,0,8,0,0,0,0,0,69,344893
0,1,2,0,1,0,0,3,13,0,0,0,0,0,24,310313
1,1,7,1,1,1,1,0,32,0,0,0,1,0,16,339476
1,0,6,1,0,1,0,2,28,0,0,1,1,0,36,334262
0,1,9,1,1,0,1,0,56,0,0,0,1,0,27,319319
1,1,3,1,0,1,0,4,15,0,0,0,0,0,38,53254
0,0,4,0,0,0,0,0,6,0,1,0,1,0,31,106494
0,1,5,0,0,0,0,2,58,1,0,0,2,0,26,56339
1,1,7,1,1,0,0,2,16,0,1,0,1,0,25,307756
1,1,7,1,1,1,0,4,27,0,1,0,1,0,30,193971
1,1,8,0,1,1,1,0,17,0,1,0,1,0,19,272488
0,1,9,1,1,0,1,4,42,1,1,1,1,0,22,39671
1,0,5,0,0,0,0,1,25,0,1,0,1,0,20,318205
0,0,6,1,1,0,0,1,13,0,0,0,1,0,61,157822
0,1,8,1,1,1,1,2,19,0,0,0,0,0,37,142601
1,1,8,1,1,0,1,3,28,0,1,0,1,0,19,337574
0,0,1,0,0,0,0,0,5,0,0,0,1,0,24,317388
0,1,2,0,0,0,0,1,19,0,0,0,2,1,35,193009
0,0,3,0,1,0,0,0,6,0,0,0,1,0,37,13875
0,1,13,1,1,0,1,0,25,1,1,0,2,0,37,324399
0,1,4,0,0,0,0,1,11,1,0,0,0,0,35,48521
1,1,12,0,0,0,1,0,22,1,1,0,1,0,22,206600
0,0,0,0,0,0,0,2,7,0,0,1,1,0,33,260236
0,0,3,0,0,0,0,2,16,0,0,0,1,0,40,299668
0,1,7,0,1,0,1,3,78,0,0,0,1,0,20,194676
1,1,4,1,1,1,0,1,13,0,1,0,1,0,20,41621
1,1,19,1,1,0,1,0,26,1,1,0,2,0,33,119140
1,1,7,0,0,0,0,2,27,0,1,0,1,0,28,234974
0,1,1,0,0,0,0,0,5,0,0,0,0,0,34,233906
0,0,1,0,0,0,0,0,3,0,1,0,0,0,36,261332
0,0,2,0,0,0,0,0,9,0,0,0,1,0,29,223750
1,1,4,0,0,0,0,3,9,0,0,0,0,0,34,313697
0,0,7,0,1,0,1,2,16,1,0,0,0,1,42,61528
1,1,9,1,1,0,1,0,62,0,1,0,1,0,23,232952
1,1,15,1,1,0,1,0,22,0,1,0,0,0,33,128964
1,0,10,1,1,0,1,0,21,1,0,0,1,0,27,325852
1,1,4,1,1,1,0,1,8,0,0,0,0,0,27,3630
1,1,6,1,1,1,1,0,18,0,1,0,0,0,23,166556
0,0,10,0,1,0,0,0,21,1,1,0,3,0,43,225304
1,0,8,0,1,0,1,2,41,0,1,0,1,1,23,188671
0,0,3,0,0,0,0,3,31,1,0,0,1,0,25,2250
1,1,12,1,1,1,1,3,58,0,1,0,1,1,25,145659
1,1,11,1,1,0,1,1,33,0,0,0,1,0,20,278410
1,1,3,1,1,1,0,2,24,0,1,0,0,0,33,218403
0,0,5,1,1,0,0,0,8,0,0,0,1,0,24,366447
0,0,4,0,1,0,0,4,48,0,0,0,2,1,43,71689
1,1,6,0,1,1,0,2,51,1,1,0,1,0,36,319306
0,0,4,0,0,0,0,0,5,0,0,0,0,0,21,43809
0,0,1,0,0,0,0,0,2,0,0,0,1,0,33,289347
1,1,7,0,0,0,0,3,23,1,0,0,0,0,23,151097
1,0,8,1,0,0,0,1,32,1,1,0,1,0,21,262056
0,0,5,1,1,0,0,0,15,0,0,0,1,0,22,203485
1,1,13,1,1,0,1,0,21,1,0,0,1,0,19,346666
0,1,2,0,0,0,1,0,6,0,0,0,1,0,22,233629
0,0,7,1,0,1,0,0,10,0,0,0,0,0,36,131329
1,1,5,0,0,0,0,3,13,0,0,0,0,0,55,198205
1,1,12,1,1,1,1,0,19,1,1,0,0,0,26,246992
0,0,3,0,0,0,0,0,3,0,0,0,0,0,51,181528
0,0,3,0,0,0,0,0,24,0,0,0,2,0,37,355203
0,0,0,0,0,0,0,0,1,0,0,0,1,0,42,58870
0,0,5,1,1,1,1,0,8,0,0,0,0,0,33,340307
1,0,1,0,1,1,0,0,3,0,1,0,0,0,23,267624
1,1,13,1,1,0,1,3,59,1,1,0,1,0,19,159986
0,0,1,0,0,1,0,0,10,0,0,0,0,0,31,131986
1,1,8,1,1,0,1,0,23,0,1,0,0,0,20,147342
0,0,2,0,0,0,1,0,4,0,0,0,0,0,19,77757
1,1,5,1,1,1,0,2,24,0,0,0,1,1,54,117046
0,1,4,0,1,0,1,0,12,0,1,0,1,0,34,214007
0,1,7,1,1,0,1,0,16,0,0,0,1,0,23,60874
0,0,0,0,0,0,0,0,3,0,0,0,2,0,26,126937
0,1,6,0,1,0,1,0,17,0,0,0,1,0,25,225680
1,1,3,1,1,0,0,3,17,0,1,0,0,0,23,724
1,1,4,1,1,0,0,2,17,1,0,0,0,0,23,314866
0,0,1,0,0,0,0,0,2,0,0,0,1,0,41,40549
0,0,5,0,0,0,0,1,27,0,0,0,1,1,53,180522
0,1,6,1,1,0,1,0,15,0,1,0,1,0,29,336016
1,1,7,1,1,0,1,0,17,1,1,0,0,0,42,247326
0,0,6,1,0,0,0,1,26,0,0,0,1,0,28,176591
1,1,11,0,0,0,1,0,20,1,1,0,1,0,24,191866
1,1,6,1,1,1,0,3,19,0,0,0,1,0,52,41183
0,0,3,0,0,0,0,3,35,1,0,0,1,1,28,251205
0,0,4,1,1,0,0,0,9,0,1,0,0,0,55,2646
1,1,10,0,1,0,1,0,24,1,1,0,1,0,18,5117
0,0,2,0,0,0,0,0,6,0,1,0,1,0,29,84215
0,1,4,1,1,0,0,0,7,0,0,0,0,0,28,52461
1,1,11,1,1,0,1,4,95,1,0,0,1,0,20,61718
0,1,5,0,0,0,1,0,7,0,0,0,0,0,37,128191
1,0,9,1,1,0,0,3,32,1,0,1,1,0,28,194459
0,0,0,0,0,0,0,0,1,0,0,0,0,0,38,3190
1,0,2,0,0,1,0,1,8,1,1,0,0,0,25,203039
0,0,5,0,0,0,0,1,28,1,0,0,1,0,34,224955
1,1,11,1,1,0,1,4,48,1,0,0,1,0,31,192594
1,1,1,0,0,0,0,0,3,1,0,0,0,0,23,210585
1,1,3,0,0,0,0,3,19,0,1,0,1,0,40,24049
0,0,5,0,0,0,0,1,16,0,1,0,1,0,42,56278
0,1,9,0,1,0,1,0,62,0,0,0,1,0,22,316881
1,1,7,0,0,1,0,3,23,0,1,0,1,0,18,46837
0,1,4,0,0,0,1,0,20,0,1,0,1,0,21,155133
1,1,8,1,1,0,1,3,40,0,1,0,1,0,22,4368
1,1,13,0,1,1,1,0,31,1,1,0,0,0,32,365009
1,0,4,1,1,0,0,1,11,0,1,1,0,0,25,318494
0,0,8,0,1,0,1,2,22,1,0,0,1,0,48,210926
0,0,5,1,1,0,0,0,19,0,1,0,1,0,30,66217
1,1,2,1,1,0,0,4,18,0,0,0,1,0,37,91856
0,1,8,0,1,1,1,0,23,1,0,0,1,0,29,55348
0,0,0,0,0,0,0,0,1,0,0,0,1,0,30,238
0,1,3,1,1,0,0,0,19,1,0,0,0,0,17,48938
1,1,12,1,1,0,1,0,19,0,0,0,0,0,25,364042
1,1,9,0,0,0,1,0,21,0,1,0,1,0,28,277833
1,1,7,1,1,0,0,4,38,0,0,0,1,0,29,92390
0,0,5,0,1,0,0,0,14,1,0,0,0,0,22,229093
1,1,9,0,0,0,1,0,17,1,1,0,0,0,27,181115
1,1,7,1,1,1,0,3,27,1,0,0,1,0,38,336348
1,1,7,1,1,1,1,0,11,0,0,0,0,0,29,45006
1,0,5,1,1,0,0,1,24,0,0,0,1,1,44,359058
1,0,4,1,1,1,0,1,8,0,0,0,0,0,18,278027
1,1,7,0,0,1,1,0,29,0,0,0,0,0,24,343814
0,1,6,1,0,0,0,2,18,1,1,0,0,0,28,173561
0,0,6,1,1,0,0,0,8,0,0,0,0,0,19,248275
1,1,10,1,1,0,0,3,22,0,0,0,0,0,30,17948
1,1,11,1,1,0,1,0,31,1,1,0,1,0,20,126140
1,0,5,0,0,0,0,1,12,0,1,0,1,0,32,289295
1,1,5,1,1,0,0,4,29,1,0,0,1,0,16,260425
1,1,7,1,1,0,0,4,68,0,1,0,1,1,20,50465
0,1,2,0,0,0,0,0,3,0,0,0,0,0,24,232423
1,0,7,1,1,0,0,3,26,1,1,1,1,0,25,328489
0,1,5,1,1,0,1,0,21,0,0,0,0,0,47,116352
1,1,16,1,1,0,1,2,45,1,1,0,1,0,23,102821
0,1,9,1,1,0,1,0,27,1,0,0,1,0,21,256593
1,1,9,1,1,0,1,0,16,0,0,0,0,0,49,137041
1,1,9,0,0,1,1,0,14,1,0,0,1,0,78,75903
1,1,11,0,0,1,1,0,32,1,1,0,1,0,23,221421
1,1,6,1,0,0,1,1,17,0,0,1,0,0,30,219494
0,0,2,0,0,0,0,0,3,0,1,0,0,0,21,82974
1,0,4,1,1,0,0,4,22,0,0,1,0,0,29,103255
1,1,2,1,0,0,0,1,7,0,0,0,0,0,68,8727
1,0,3,0,0,1,0,0,9,0,0,0,0,1,45,189995
0,1,5,1,1,0,1,0,9,0,0,0,0,0,51,331707
1,1,5,1,1,0,1,1,30,0,1,0,1,0,45,349955
0,0,3,0,0,1,0,0,5,0,0,0,0,0,49,299479
0,1,8,1,1,0,1,0,24,0,0,0,1,0,46,232437
1,1,3,0,1,1,1,0,8,0,1,0,0,0,31,131995
0,0,1,0,0,1,0,0,1,0,0,0,0,0,49,218533
1,0,2,0,0,1,0,0,3,0,1,0,0,0,27,229976
1,1,5,1,1,0,1,0,43,0,1,0,1,1,22,242028
1,0,1,0,0,0,0,0,4,0,1,0,1,0,31,171609
1,1,9,1,1,1,1,0,14,0,0,0,0,0,26,147927
0,0,5,0,0,0,0,0,10,0,1,0,1,0,29,150613
0,1,8,0,1,0,1,0,42,0,1,0,2,0,30,46865
0,0,2,1,1,0,0,0,6,0,0,0,0,0,31,199503
1,0,7,0,0,1,0,1,81,0,0,0,1,0,28,296976
0,0,17,1,1,0,1,1,43,0,0,0,3,0,31,209114
1,1,8,0,0,0,0,1,43,0,1,0,1,0,32,222291
0,0,3,0,0,0,0,2,19,0,1,0,2,0,22,152360
0,1,6,1,1,0,1,0,20,0,1,0,1,0,41,211893
1,1,13,0,0,1,1,3,59,0,0,0,1,0,23,253622
0,0,1,0,0,0,0,0,5,0,0,0,2,0,36,18626
1,1,9,1,1,0,1,4,32,0,0,1,1,0,35,319606
1,1,3,1,1,0,0,0,9,0,1,0,0,0,27,101194
1,1,8,1,1,0,1,0,44,0,0,0,1,0,24,98452
1,0,6,1,1,1,0,4,43,0,1,1,1,0,18,163379
1,0,8,0,0,0,0,0,10,0,1,0,0,0,32,228430
1,1,8,1,1,0,1,3,44,0,1,0,1,0,23,110456
1,1,11,1,1,0,1,0,32,0,1,0,0,0,32,351584
0,1,4,0,0,0,1,0,10,0,0,0,1,0,37,98723
0,0,3,0,0,0,0,1,13,0,0,0,2,0,47,195164
0,0,6,0,0,0,0,0,11,0,1,0,1,0,21,14318
0,0,4,0,0,0,0,4,26,0,0,0,2,1,36,254039
0,0,2,0,0,0,0,0,2,0,0,0,0,0,24,264064
1,1,8,1,1,0,1,0,36,1,0,0,1,0,18,98087
1,1,5,0,0,0,0,3,45,0,1,0,1,0,32,310394
1,1,6,0,1,0,0,4,16,0,0,0,1,0,21,77667
0,0,9,0,1,0,1,0,19,1,0,0,1,0,50,149495
1,1,10,1,1,0,1,4,43,1,0,0,1,0,34,90827
0,1,5,1,1,0,1,0,11,0,1,0,1,0,35,272697
0,0,8,0,0,0,0,2,60,0,0,0,2,1,35,85771
1,1,5,1,1,0,0,4,17,0,0,0,0,0,32,276427
0,0,4,0,0,0,0,0,7,0,0,0,1,0,28,333344
0,1,5,1,1,0,0,0,37,0,1,0,0,0,40,126093
0,1,5,1,1,0,1,0,9,0,0,0,0,0,48,173468
1,1,5,1,1,1,0,4,28,0,1,0,1,1,20,372902
0,0,2,0,0,0,0,1,7,0,1,0,2,0,43,223015
0,1,3,1,1,0,0,1,10,0,0,1,0,0,20,315126
0,0,5,1,1,0,0,1,18,0,0,0,1,0,38,344576
0,0,4,1,1,0,0,0,7,0,1,0,0,0,19,136293
1,1,9,1,1,1,1,0,27,1,0,0,0,0,42,203741
0,1,10,1,1,0,1,2,32,0,0,0,1,0,31,281777
0,0,6,1,0,0,0,0,8,0,0,0,0,0,40,160970
0,1,4,0,0,0,0,1,7,0,0,0,1,0,39,198163
1,1,6,1,1,0,1,0,18,0,0,0,0,0,20,100663
